ID site,DD MMM YYYY,HH:MM:SS,date,Temperature,Conductivity,PAR,TimeH,TimeM,TimeS,Scan,Salinity,Depth,Sigma-é00,Density
5,2024-09-12,"09:52:04,000",2024-09-12 09:52:04.500,"16,4444","44,577708","3,25E+02","0,17447","10,4688","628,125",2514,"35,2038","4,349","25,8019","1025,821"
5,2024-09-12,"09:52:05,000",2024-09-12 09:52:05.000,"16,4444","44,577642","2,86E+02","0,17462","10,4771","628,625",2516,"35,2038","4,303","25,8018","1025,8207"
5,2024-09-12,"09:52:05,000",2024-09-12 09:52:05.500,"16,4442","44,577484","2,75E+02","0,17475","10,4854","629,125",2518,"35,2038","4,257","25,8019","1025,8206"
5,2024-09-12,"09:52:06,000",2024-09-12 09:52:06.000,"16,444","44,577271","2,55E+02","0,17489","10,4937","629,625",2520,"35,2038","4,214","25,8019","1025,8205"
5,2024-09-12,"09:52:06,000",2024-09-12 09:52:06.500,"16,4439","44,577055","2,40E+02","0,17504","10,5021","630,125",2522,"35,2037","4,172","25,8019","1025,8203"
5,2024-09-12,"09:52:07,000",2024-09-12 09:52:07.000,"16,4439","44,576886","2,25E+02","0,17518","10,5104","630,625",2524,"35,2036","4,133","25,8018","1025,82"
5,2024-09-12,"09:52:07,000",2024-09-12 09:52:07.500,"16,4438","44,576608","2,24E+02","0,17532","10,5188","631,125",2526,"35,2035","4,095","25,8018","1025,8198"
5,2024-09-12,"09:52:08,000",2024-09-12 09:52:08.000,"16,4436","44,576456","2,20E+02","0,17546","10,5271","631,625",2528,"35,2036","4,056","25,8019","1025,8197"
5,2024-09-12,"09:52:08,000",2024-09-12 09:52:08.500,"16,4435","44,576441","2,22E+02","0,1756","10,5354","632,125",2530,"35,2036","4,016","25,8019","1025,8196"
5,2024-09-12,"09:52:09,000",2024-09-12 09:52:09.000,"16,4435","44,576477","2,27E+02","0,17573","10,5437","632,625",2532,"35,2037","3,976","25,8019","1025,8195"
5,2024-09-12,"09:52:09,000",2024-09-12 09:52:09.500,"16,4436","44,576535","2,24E+02","0,17586","10,5521","633,125",2534,"35,2036","3,934","25,8019","1025,8192"
5,2024-09-12,"09:52:10,000",2024-09-12 09:52:10.000,"16,4438","44,576668","2,30E+02","0,176","10,5604","633,625",2536,"35,2037","3,888","25,8019","1025,8189"
5,2024-09-12,"09:52:10,000",2024-09-12 09:52:10.500,"16,444","44,577059","2,33E+02","0,17615","10,5688","634,125",2538,"35,2039","3,837","25,8019","1025,8189"
5,2024-09-12,"09:52:11,000",2024-09-12 09:52:11.000,"16,4443","44,577563","2,34E+02","0,17629","10,5771","634,625",2540,"35,204","3,78","25,802","1025,8187"
5,2024-09-12,"09:52:11,000",2024-09-12 09:52:11.500,"16,4447","44,577998","2,40E+02","0,17643","10,5854","635,125",2542,"35,204","3,721","25,8019","1025,8183"
5,2024-09-12,"09:52:12,000",2024-09-12 09:52:12.000,"16,4452","44,578445","2,41E+02","0,17657","10,5938","635,625",2544,"35,204","3,667","25,8018","1025,818"
5,2024-09-12,"09:52:12,000",2024-09-12 09:52:12.500,"16,4455","44,578658","2,43E+02","0,17671","10,6021","636,125",2546,"35,2039","3,617","25,8017","1025,8176"
5,2024-09-12,"09:52:13,000",2024-09-12 09:52:13.000,"16,4457","44,578486","2,47E+02","0,17685","10,6104","636,625",2548,"35,2037","3,572","25,8014","1025,8171"
5,2024-09-12,"09:52:13,000",2024-09-12 09:52:13.500,"16,4455","44,577966","2,45E+02","0,17697","10,6187","637,125",2550,"35,2034","3,532","25,8012","1025,8168"
5,2024-09-12,"09:52:14,000",2024-09-12 09:52:14.000,"16,4452","44,577726","2,51E+02","0,17711","10,6271","637,625",2552,"35,2035","3,495","25,8013","1025,8168"
5,2024-09-12,"09:52:14,000",2024-09-12 09:52:14.500,"16,4449","44,577636","2,63E+02","0,17726","10,6354","638,125",2554,"35,2036","3,46","25,8016","1025,8169"
5,2024-09-12,"09:52:15,000",2024-09-12 09:52:15.000,"16,4448","44,577371","2,59E+02","0,1774","10,6438","638,625",2556,"35,2036","3,428","25,8015","1025,8166"
5,2024-09-12,"09:52:15,000",2024-09-12 09:52:15.500,"16,4447","44,577196","2,68E+02","0,17754","10,6521","639,125",2558,"35,2035","3,398","25,8015","1025,8164"
5,2024-09-12,"09:52:16,000",2024-09-12 09:52:16.000,"16,4447","44,577158","2,63E+02","0,17768","10,6604","639,625",2560,"35,2036","3,365","25,8015","1025,8163"
5,2024-09-12,"09:52:16,000",2024-09-12 09:52:16.500,"16,4446","44,577204","2,80E+02","0,17782","10,6687","640,125",2562,"35,2036","3,328","25,8016","1025,8162"
5,2024-09-12,"09:52:17,000",2024-09-12 09:52:17.000,"16,4447","44,577317","2,91E+02","0,17796","10,6771","640,625",2564,"35,2037","3,285","25,8017","1025,8161"
5,2024-09-12,"09:52:17,000",2024-09-12 09:52:17.500,"16,4447","44,577651","2,92E+02","0,1781","10,6854","641,125",2566,"35,2039","3,235","25,8017","1025,816"
5,2024-09-12,"09:52:18,000",2024-09-12 09:52:18.000,"16,4451","44,578227","2,89E+02","0,17822","10,6938","641,625",2568,"35,2041","3,181","25,8019","1025,8159"
5,2024-09-12,"09:52:18,000",2024-09-12 09:52:18.500,"16,4457","44,578711","2,82E+02","0,17837","10,7021","642,125",2570,"35,2041","3,125","25,8017","1025,8155"
5,2024-09-12,"09:52:19,000",2024-09-12 09:52:19.000,"16,4462","44,579031","2,90E+02","0,17851","10,7104","642,625",2572,"35,2039","3,07","25,8015","1025,815"
5,2024-09-12,"09:52:19,000",2024-09-12 09:52:19.500,"16,4466","44,579338","2,92E+02","0,17865","10,7188","643,125",2574,"35,2039","3,016","25,8013","1025,8146"
5,2024-09-12,"09:52:20,000",2024-09-12 09:52:20.000,"16,447","44,579408","2,97E+02","0,17879","10,7271","643,625",2576,"35,2036","2,971","25,8011","1025,8141"
5,2024-09-12,"09:52:20,000",2024-09-12 09:52:20.500,"16,447","44,579037","3,03E+02","0,17893","10,7354","644,125",2578,"35,2034","2,929","25,8008","1025,8137"
5,2024-09-12,"09:52:21,000",2024-09-12 09:52:21.000,"16,4468","44,578718","3,09E+02","0,17907","10,7437","644,625",2580,"35,2032","2,888","25,8008","1025,8135"
5,2024-09-12,"09:52:21,000",2024-09-12 09:52:21.500,"16,4466","44,578736","3,21E+02","0,17921","10,7521","645,125",2582,"35,2035","2,844","25,801","1025,8135"
5,2024-09-12,"09:52:22,000",2024-09-12 09:52:22.000,"16,4466","44,578885","3,29E+02","0,17935","10,7604","645,625",2584,"35,2036","2,8","25,8011","1025,8134"
5,2024-09-12,"09:52:22,000",2024-09-12 09:52:22.500,"16,4468","44,579093","3,49E+02","0,17948","10,7688","646,125",2586,"35,2036","2,756","25,8011","1025,8132"
5,2024-09-12,"09:52:23,000",2024-09-12 09:52:23.000,"16,4468","44,579251","3,51E+02","0,17962","10,7771","646,625",2588,"35,2037","2,712","25,8011","1025,8131"
5,2024-09-12,"09:52:23,000",2024-09-12 09:52:23.500,"16,447","44,579428","3,63E+02","0,17976","10,7854","647,125",2590,"35,2037","2,667","25,8011","1025,8128"
5,2024-09-12,"09:52:24,000",2024-09-12 09:52:24.000,"16,4472","44,579478","3,67E+02","0,1799","10,7937","647,625",2592,"35,2036","2,623","25,801","1025,8126"
5,2024-09-12,"09:52:24,000",2024-09-12 09:52:24.500,"16,4472","44,579525","3,48E+02","0,18004","10,8021","648,125",2594,"35,2037","2,582","25,801","1025,8124"
5,2024-09-12,"09:52:25,000",2024-09-12 09:52:25.000,"16,4473","44,579431","3,67E+02","0,18018","10,8104","648,625",2596,"35,2035","2,543","25,8008","1025,8121"
5,2024-09-12,"09:52:25,000",2024-09-12 09:52:25.500,"16,4473","44,57923","3,50E+02","0,18032","10,8188","649,125",2598,"35,2034","2,511","25,8008","1025,8117"
5,2024-09-12,"09:52:26,000",2024-09-12 09:52:26.000,"16,4473","44,579103","3,52E+02","0,18046","10,8271","649,625",2600,"35,2032","2,486","25,8006","1025,8116"
5,2024-09-12,"09:52:26,000",2024-09-12 09:52:26.500,"16,4472","44,578953","3,64E+02","0,1806","10,8354","650,125",2602,"35,2032","2,469","25,8006","1025,8115"
5,2024-09-12,"09:52:27,000",2024-09-12 09:52:27.000,"16,447","44,578759","3,65E+02","0,18073","10,8438","650,625",2604,"35,2032","2,459","25,8006","1025,8115"
5,2024-09-12,"09:52:27,000",2024-09-12 09:52:27.500,"16,4467","44,578505","3,67E+02","0,18087","10,8521","651,125",2606,"35,2032","2,45","25,8008","1025,8116"
5,2024-09-12,"09:52:28,000",2024-09-12 09:52:28.000,"16,4464","44,578334","3,91E+02","0,18101","10,8604","651,625",2608,"35,2035","2,438","25,801","1025,8117"
5,2024-09-12,"09:52:28,000",2024-09-12 09:52:28.500,"16,4462","44,578365","3,66E+02","0,18115","10,8687","652,125",2610,"35,2036","2,422","25,8012","1025,8118"
5,2024-09-12,"09:52:29,000",2024-09-12 09:52:29.000,"16,4462","44,578581","3,68E+02","0,18129","10,8771","652,625",2612,"35,2037","2,406","25,8013","1025,8119"
5,2024-09-12,"09:52:29,000",2024-09-12 09:52:29.500,"16,4464","44,578895","3,44E+02","0,18143","10,8854","653,125",2614,"35,2039","2,394","25,8013","1025,8119"
5,2024-09-12,"09:52:30,000",2024-09-12 09:52:30.000,"16,4468","44,57886","3,51E+02","0,18157","10,8938","653,625",2616,"35,2036","2,391","25,801","1025,8115"
5,2024-09-12,"09:52:30,000",2024-09-12 09:52:30.500,"16,4469","44,578587","3,50E+02","0,18171","10,9021","654,125",2618,"35,2032","2,397","25,8006","1025,8113"
5,2024-09-12,"09:52:31,000",2024-09-12 09:52:31.000,"16,4467","44,578147","3,58E+02","0,18184","10,9104","654,625",2620,"35,203","2,41","25,8006","1025,8112"
5,2024-09-12,"09:52:31,000",2024-09-12 09:52:31.500,"16,4462","44,577371","3,69E+02","0,18198","10,9187","655,125",2622,"35,2028","2,425","25,8005","1025,8112"
5,2024-09-12,"09:52:32,000",2024-09-12 09:52:32.000,"16,4453","44,576482","3,59E+02","0,18212","10,9271","655,625",2624,"35,2026","2,438","25,8006","1025,8114"
5,2024-09-12,"09:52:32,000",2024-09-12 09:52:32.500,"16,4446","44,575941","3,64E+02","0,18226","10,9354","656,125",2626,"35,2029","2,444","25,801","1025,8118"
5,2024-09-12,"09:52:33,000",2024-09-12 09:52:33.000,"16,444","44,575794","3,57E+02","0,1824","10,9438","656,625",2628,"35,2032","2,444","25,8015","1025,8122"
5,2024-09-12,"09:52:33,000",2024-09-12 09:52:33.500,"16,4438","44,57567","3,47E+02","0,18254","10,9521","657,125",2630,"35,2034","2,439","25,8015","1025,8123"
5,2024-09-12,"09:52:34,000",2024-09-12 09:52:34.000,"16,4436","44,575598","3,55E+02","0,18268","10,9604","657,625",2632,"35,2034","2,433","25,8017","1025,8124"
5,2024-09-12,"09:52:34,000",2024-09-12 09:52:34.500,"16,4436","44,575602","3,37E+02","0,18282","10,9688","658,125",2634,"35,2035","2,426","25,8017","1025,8123"
5,2024-09-12,"09:52:35,000",2024-09-12 09:52:35.000,"16,4436","44,575811","3,28E+02","0,18296","10,9771","658,625",2636,"35,2036","2,421","25,8018","1025,8124"
5,2024-09-12,"09:52:35,000",2024-09-12 09:52:35.500,"16,4438","44,576089","3,23E+02","0,1831","10,9854","659,125",2638,"35,2037","2,417","25,8018","1025,8124"
5,2024-09-12,"09:52:36,000",2024-09-12 09:52:36.000,"16,4442","44,576203","3,18E+02","0,18323","10,9937","659,625",2640,"35,2035","2,415","25,8015","1025,8122"
5,2024-09-12,"09:52:36,000",2024-09-12 09:52:36.500,"16,4443","44,576133","3,08E+02","0,18337","11,0021","660,125",2642,"35,2033","2,412","25,8014","1025,812"
5,2024-09-12,"09:52:37,000",2024-09-12 09:52:37.000,"16,4443","44,576069","3,20E+02","0,18351","11,0104","660,625",2644,"35,2032","2,411","25,8013","1025,8119"
5,2024-09-12,"09:52:37,000",2024-09-12 09:52:37.500,"16,4443","44,576247","3,35E+02","0,18365","11,0188","661,125",2646,"35,2034","2,412","25,8015","1025,8121"
5,2024-09-12,"09:52:38,000",2024-09-12 09:52:38.000,"16,4445","44,576532","3,23E+02","0,18379","11,0271","661,625",2648,"35,2035","2,415","25,8015","1025,8122"
5,2024-09-12,"09:52:38,000",2024-09-12 09:52:38.500,"16,4447","44,576881","3,17E+02","0,18393","11,0354","662,125",2650,"35,2036","2,421","25,8015","1025,8122"
5,2024-09-12,"09:52:39,000",2024-09-12 09:52:39.000,"16,4452","44,577157","3,20E+02","0,18407","11,0437","662,625",2652,"35,2034","2,426","25,8013","1025,8119"
5,2024-09-12,"09:52:39,000",2024-09-12 09:52:39.500,"16,4454","44,577132","3,52E+02","0,18421","11,0521","663,125",2654,"35,2032","2,426","25,8011","1025,8117"
5,2024-09-12,"09:52:40,000",2024-09-12 09:52:40.000,"16,4454","44,576983","3,81E+02","0,18434","11,0604","663,625",2656,"35,2031","2,422","25,801","1025,8117"
5,2024-09-12,"09:52:40,000",2024-09-12 09:52:40.500,"16,4453","44,576848","4,64E+02","0,18448","11,0688","664,125",2658,"35,2031","2,417","25,801","1025,8117"
5,2024-09-12,"09:52:41,000",2024-09-12 09:52:41.000,"16,4449","44,576791","5,37E+02","0,18462","11,0771","664,625",2660,"35,2033","2,412","25,8013","1025,8119"
5,2024-09-12,"09:52:41,000",2024-09-12 09:52:41.500,"16,4447","44,576651","5,10E+02","0,18476","11,0854","665,125",2662,"35,2034","2,412","25,8014","1025,8121"
5,2024-09-12,"09:52:42,000",2024-09-12 09:52:42.000,"16,4445","44,576515","5,59E+02","0,1849","11,0938","665,625",2664,"35,2035","2,415","25,8015","1025,8122"
5,2024-09-12,"09:52:42,000",2024-09-12 09:52:42.500,"16,4444","44,576495","6,26E+02","0,18504","11,1021","666,125",2666,"35,2035","2,42","25,8015","1025,8122"
5,2024-09-12,"09:52:43,000",2024-09-12 09:52:43.000,"16,4446","44,576561","6,63E+02","0,18518","11,1104","666,625",2668,"35,2035","2,424","25,8015","1025,8122"
5,2024-09-12,"09:52:43,000",2024-09-12 09:52:43.500,"16,4447","44,576484","6,83E+02","0,18532","11,1187","667,125",2670,"35,2032","2,428","25,8013","1025,8119"
5,2024-09-12,"09:52:44,000",2024-09-12 09:52:44.000,"16,4447","44,576454","6,38E+02","0,18545","11,1271","667,625",2672,"35,2032","2,428","25,8012","1025,8119"
5,2024-09-12,"09:52:44,000",2024-09-12 09:52:44.500,"16,4447","44,57656","6,40E+02","0,1856","11,1354","668,125",2674,"35,2033","2,425","25,8013","1025,812"
5,2024-09-12,"09:52:45,000",2024-09-12 09:52:45.000,"16,4447","44,57661","6,76E+02","0,18573","11,1438","668,625",2676,"35,2034","2,42","25,8013","1025,812"
5,2024-09-12,"09:52:45,000",2024-09-12 09:52:45.500,"16,4447","44,576579","5,99E+02","0,18587","11,1521","669,125",2678,"35,2033","2,416","25,8013","1025,812"
5,2024-09-12,"09:52:46,000",2024-09-12 09:52:46.000,"16,4447","44,576558","6,93E+02","0,18601","11,1604","669,625",2680,"35,2034","2,415","25,8013","1025,812"
5,2024-09-12,"09:52:46,000",2024-09-12 09:52:46.500,"16,4446","44,576574","6,91E+02","0,18615","11,1687","670,125",2682,"35,2034","2,418","25,8014","1025,8121"
5,2024-09-12,"09:52:47,000",2024-09-12 09:52:47.000,"16,4447","44,576915","6,90E+02","0,18629","11,1771","670,625",2684,"35,2036","2,425","25,8016","1025,8122"
5,2024-09-12,"09:52:47,000",2024-09-12 09:52:47.500,"16,4451","44,577284","7,54E+02","0,18643","11,1854","671,125",2686,"35,2036","2,434","25,8015","1025,8122"
5,2024-09-12,"09:52:48,000",2024-09-12 09:52:48.000,"16,4453","44,577315","7,74E+02","0,18656","11,1938","671,625",2688,"35,2034","2,443","25,8013","1025,812"
5,2024-09-12,"09:52:48,000",2024-09-12 09:52:48.500,"16,4455","44,57746","8,31E+02","0,18671","11,2021","672,125",2690,"35,2034","2,447","25,8012","1025,8119"
5,2024-09-12,"09:52:49,000",2024-09-12 09:52:49.000,"16,4457","44,577627","8,42E+02","0,18684","11,2104","672,625",2692,"35,2034","2,443","25,8012","1025,8119"
5,2024-09-12,"09:52:49,000",2024-09-12 09:52:49.500,"16,4457","44,577642","9,93E+02","0,18698","11,2188","673,125",2694,"35,2034","2,432","25,8011","1025,8119"
5,2024-09-12,"09:52:50,000",2024-09-12 09:52:50.000,"16,4457","44,577758","1,12E+03","0,18712","11,2271","673,625",2696,"35,2035","2,416","25,8012","1025,8119"
5,2024-09-12,"09:52:50,000",2024-09-12 09:52:50.500,"16,4458","44,577795","9,63E+02","0,18726","11,2354","674,125",2698,"35,2035","2,401","25,8012","1025,8117"
5,2024-09-12,"09:52:51,000",2024-09-12 09:52:51.000,"16,4459","44,577564","9,58E+02","0,1874","11,2437","674,625",2700,"35,2032","2,393","25,801","1025,8115"
5,2024-09-12,"09:52:51,000",2024-09-12 09:52:51.500,"16,4456","44,577378","9,61E+02","0,18754","11,2521","675,125",2702,"35,2032","2,394","25,8011","1025,8116"
5,2024-09-12,"09:52:52,000",2024-09-12 09:52:52.000,"16,4455","44,577548","9,75E+02","0,18767","11,2604","675,625",2704,"35,2035","2,404","25,8013","1025,8119"
5,2024-09-12,"09:52:52,000",2024-09-12 09:52:52.500,"16,4458","44,578052","9,84E+02","0,18782","11,2688","676,125",2706,"35,2036","2,418","25,8013","1025,8119"
5,2024-09-12,"09:52:53,000",2024-09-12 09:52:53.000,"16,4462","44,578612","1,04E+03","0,18795","11,2771","676,625",2708,"35,2038","2,43","25,8013","1025,812"
5,2024-09-12,"09:52:53,000",2024-09-12 09:52:53.500,"16,4466","44,57915","1,06E+03","0,18809","11,2854","677,125",2710,"35,2039","2,436","25,8013","1025,812"
5,2024-09-12,"09:52:54,000",2024-09-12 09:52:54.000,"16,4472","44,579176","1,19E+03","0,18823","11,2937","677,625",2712,"35,2035","2,433","25,8008","1025,8115"
5,2024-09-12,"09:52:54,000",2024-09-12 09:52:54.500,"16,4473","44,579057","1,11E+03","0,18837","11,3021","678,125",2714,"35,2032","2,423","25,8006","1025,8113"
5,2024-09-12,"09:52:55,000",2024-09-12 09:52:55.000,"16,4473","44,579227","1,10E+03","0,18851","11,3104","678,625",2716,"35,2034","2,414","25,8008","1025,8113"
5,2024-09-12,"09:52:55,000",2024-09-12 09:52:55.500,"16,4475","44,579695","1,02E+03","0,18865","11,3188","679,125",2718,"35,2036","2,409","25,8009","1025,8115"
5,2024-09-12,"09:52:56,000",2024-09-12 09:52:56.000,"16,4479","44,580537","1,02E+03","0,18878","11,3271","679,625",2720,"35,204","2,41","25,8011","1025,8117"
5,2024-09-12,"09:52:56,000",2024-09-12 09:52:56.500,"16,4489","44,58157","1,13E+03","0,18893","11,3354","680,125",2722,"35,204","2,414","25,8009","1025,8115"
5,2024-09-12,"09:52:57,000",2024-09-12 09:52:57.000,"16,4498","44,582023","1,08E+03","0,18906","11,3438","680,625",2724,"35,2037","2,42","25,8004","1025,8111"
5,2024-09-12,"09:52:57,000",2024-09-12 09:52:57.500,"16,4502","44,581971","1,04E+03","0,18921","11,3521","681,125",2726,"35,2033","2,422","25,8","1025,8107"
5,2024-09-12,"09:52:58,000",2024-09-12 09:52:58.000,"16,4502","44,581694","1,01E+03","0,18934","11,3604","681,625",2728,"35,2031","2,42","25,7998","1025,8105"
5,2024-09-12,"09:52:58,000",2024-09-12 09:52:58.500,"16,45","44,58139","1,07E+03","0,18948","11,3687","682,125",2730,"35,203","2,414","25,7998","1025,8104"
5,2024-09-12,"09:52:59,000",2024-09-12 09:52:59.000,"16,4496","44,581167","9,93E+02","0,18962","11,3771","682,625",2732,"35,2031","2,41","25,8","1025,8106"
5,2024-09-12,"09:52:59,000",2024-09-12 09:52:59.500,"16,4495","44,581332","1,08E+03","0,18976","11,3854","683,125",2734,"35,2033","2,409","25,8002","1025,8108"
5,2024-09-12,"09:53:00,000",2024-09-12 09:53:00.000,"16,4496","44,581852","1,07E+03","0,18989","11,3938","683,625",2736,"35,2036","2,414","25,8004","1025,811"
5,2024-09-12,"09:53:00,000",2024-09-12 09:53:00.500,"16,45","44,582651","1,18E+03","0,19004","11,4021","684,125",2738,"35,2039","2,421","25,8006","1025,8112"
5,2024-09-12,"09:53:01,000",2024-09-12 09:53:01.000,"16,4507","44,583376","1,04E+03","0,19017","11,4104","684,625",2740,"35,204","2,427","25,8005","1025,8112"
5,2024-09-12,"09:53:01,000",2024-09-12 09:53:01.500,"16,4513","44,583504","1,06E+03","0,19032","11,4187","685,125",2742,"35,2036","2,428","25,8","1025,8106"
5,2024-09-12,"09:53:02,000",2024-09-12 09:53:02.000,"16,4517","44,583087","9,80E+02","0,19045","11,4271","685,625",2744,"35,203","2,423","25,7994","1025,8101"
5,2024-09-12,"09:53:02,000",2024-09-12 09:53:02.500,"16,4515","44,582876","1,13E+03","0,19059","11,4354","686,125",2746,"35,2028","2,418","25,7993","1025,81"
5,2024-09-12,"09:53:03,000",2024-09-12 09:53:03.000,"16,4515","44,583102","1,03E+03","0,19073","11,4438","686,625",2748,"35,2031","2,413","25,7996","1025,8102"
5,2024-09-12,"09:53:03,000",2024-09-12 09:53:03.500,"16,4517","44,583668","1,09E+03","0,19087","11,4521","687,125",2750,"35,2035","2,412","25,7998","1025,8104"
5,2024-09-12,"09:53:04,000",2024-09-12 09:53:04.000,"16,452","44,583929","1,17E+03","0,191","11,4604","687,625",2752,"35,2034","2,416","25,7997","1025,8103"
5,2024-09-12,"09:53:04,000",2024-09-12 09:53:04.500,"16,4521","44,583543","9,61E+02","0,19115","11,4688","688,125",2754,"35,203","2,418","25,7993","1025,8099"
5,2024-09-12,"09:53:05,000",2024-09-12 09:53:05.000,"16,4518","44,583307","1,05E+03","0,19128","11,4771","688,625",2756,"35,203","2,417","25,7994","1025,8101"
5,2024-09-12,"09:53:05,000",2024-09-12 09:53:05.500,"16,4517","44,583333","1,06E+03","0,19143","11,4854","689,125",2758,"35,2031","2,41","25,7995","1025,8101"
5,2024-09-12,"09:53:06,000",2024-09-12 09:53:06.000,"16,4518","44,583192","1,08E+03","0,19156","11,4937","689,625",2760,"35,203","2,402","25,7993","1025,8099"
5,2024-09-12,"09:53:06,000",2024-09-12 09:53:06.500,"16,4517","44,582893","1,04E+03","0,19171","11,5021","690,125",2762,"35,2028","2,399","25,7993","1025,8099"
5,2024-09-12,"09:53:07,000",2024-09-12 09:53:07.000,"16,4513","44,582273","9,46E+02","0,19184","11,5104","690,625",2764,"35,2025","2,405","25,7991","1025,8097"
5,2024-09-12,"09:53:07,000",2024-09-12 09:53:07.500,"16,4507","44,580967","9,20E+02","0,19198","11,5188","691,125",2766,"35,2019","2,417","25,7989","1025,8095"
5,2024-09-12,"09:53:08,000",2024-09-12 09:53:08.000,"16,4493","44,579385","1,02E+03","0,19211","11,5271","691,625",2768,"35,2018","2,433","25,7991","1025,8097"
5,2024-09-12,"09:53:08,000",2024-09-12 09:53:08.500,"16,4477","44,578666","1,03E+03","0,19226","11,5354","692,125",2770,"35,2024","2,446","25,8","1025,8108"
5,2024-09-12,"09:53:09,000",2024-09-12 09:53:09.000,"16,4468","44,578555","9,83E+02","0,19239","11,5437","692,625",2772,"35,2032","2,451","25,8007","1025,8115"
5,2024-09-12,"09:53:09,000",2024-09-12 09:53:09.500,"16,4466","44,578791","9,24E+02","0,19254","11,5521","693,125",2774,"35,2036","2,445","25,8011","1025,8118"
5,2024-09-12,"09:53:10,000",2024-09-12 09:53:10.000,"16,447","44,579408","1,01E+03","0,19267","11,5604","693,625",2776,"35,2037","2,43","25,8011","1025,8118"
5,2024-09-12,"09:53:10,000",2024-09-12 09:53:10.500,"16,4478","44,580363","1,04E+03","0,19282","11,5688","694,125",2778,"35,2039","2,407","25,8011","1025,8117"
5,2024-09-12,"09:53:11,000",2024-09-12 09:53:11.000,"16,4487","44,581098","1,18E+03","0,19295","11,5771","694,625",2780,"35,2039","2,39","25,8008","1025,8113"
5,2024-09-12,"09:53:11,000",2024-09-12 09:53:11.500,"16,4494","44,581564","1,07E+03","0,19309","11,5854","695,125",2782,"35,2036","2,382","25,8004","1025,8109"
5,2024-09-12,"09:53:12,000",2024-09-12 09:53:12.000,"16,4498","44,581628","1,02E+03","0,19322","11,5938","695,625",2784,"35,2032","2,386","25,8","1025,8106"
5,2024-09-12,"09:53:12,000",2024-09-12 09:53:12.500,"16,45","44,58191","1,10E+03","0,19337","11,6021","696,125",2786,"35,2034","2,4","25,8002","1025,8108"
5,2024-09-12,"09:53:13,000",2024-09-12 09:53:13.000,"16,4502","44,582442","1,16E+03","0,1935","11,6104","696,625",2788,"35,2036","2,415","25,8002","1025,8108"
5,2024-09-12,"09:53:13,000",2024-09-12 09:53:13.500,"16,4507","44,582409","1,11E+03","0,19365","11,6187","697,125",2790,"35,2032","2,426","25,7998","1025,8104"
5,2024-09-12,"09:53:14,000",2024-09-12 09:53:14.000,"16,4507","44,581834","9,73E+02","0,19378","11,6271","697,625",2792,"35,2026","2,43","25,7994","1025,8101"
5,2024-09-12,"09:53:14,000",2024-09-12 09:53:14.500,"16,4503","44,581331","1,04E+03","0,19393","11,6354","698,125",2794,"35,2026","2,43","25,7995","1025,8101"
5,2024-09-12,"09:53:15,000",2024-09-12 09:53:15.000,"16,4498","44,581029","9,95E+02","0,19406","11,6438","698,625",2796,"35,2028","2,43","25,7997","1025,8104"
5,2024-09-12,"09:53:15,000",2024-09-12 09:53:15.500,"16,4494","44,580928","9,60E+02","0,19421","11,6521","699,125",2798,"35,203","2,43","25,8","1025,8107"
5,2024-09-12,"09:53:16,000",2024-09-12 09:53:16.000,"16,4494","44,581179","9,40E+02","0,19434","11,6604","699,625",2800,"35,2033","2,428","25,8002","1025,8109"
5,2024-09-12,"09:53:16,000",2024-09-12 09:53:16.500,"16,4496","44,581298","9,16E+02","0,19448","11,6687","700,125",2802,"35,2032","2,422","25,8002","1025,8108"
5,2024-09-12,"09:53:17,000",2024-09-12 09:53:17.000,"16,4496","44,581231","1,06E+03","0,19461","11,6771","700,625",2804,"35,2031","2,414","25,8","1025,8106"
5,2024-09-12,"09:53:17,000",2024-09-12 09:53:17.500,"16,4496","44,581272","8,64E+02","0,19476","11,6854","701,125",2806,"35,2032","2,405","25,8","1025,8106"
5,2024-09-12,"09:53:18,000",2024-09-12 09:53:18.000,"16,4496","44,581388","8,17E+02","0,19489","11,6938","701,625",2808,"35,2032","2,401","25,8002","1025,8107"
5,2024-09-12,"09:53:18,000",2024-09-12 09:53:18.500,"16,4498","44,581602","8,66E+02","0,19504","11,7021","702,125",2810,"35,2033","2,405","25,8002","1025,8107"
5,2024-09-12,"09:53:19,000",2024-09-12 09:53:19.000,"16,45","44,581646","8,02E+02","0,19517","11,7104","702,625",2812,"35,2032","2,414","25,8","1025,8106"
5,2024-09-12,"09:53:19,000",2024-09-12 09:53:19.500,"16,45","44,581332","7,57E+02","0,19532","11,7188","703,125",2814,"35,2028","2,425","25,7997","1025,8104"
5,2024-09-12,"09:53:20,000",2024-09-12 09:53:20.000,"16,4498","44,581103","7,53E+02","0,19545","11,7271","703,625",2816,"35,2028","2,432","25,7997","1025,8104"
5,2024-09-12,"09:53:20,000",2024-09-12 09:53:20.500,"16,4497","44,581429","7,77E+02","0,19559","11,7354","704,125",2818,"35,2032","2,431","25,8001","1025,8108"
5,2024-09-12,"09:53:21,000",2024-09-12 09:53:21.000,"16,4499","44,581896","7,96E+02","0,19572","11,7437","704,625",2820,"35,2035","2,425","25,8002","1025,8108"
5,2024-09-12,"09:53:21,000",2024-09-12 09:53:21.500,"16,4502","44,582064","7,52E+02","0,19587","11,7521","705,125",2822,"35,2033","2,415","25,8","1025,8106"
